artist_familiarity,artist_hotttnesss,year
0.639,0.439,2003
0.639,0.439,2000
0.639,0.439,2002
0.251,0.439,2002
0.595,0.439,1995
0.595,0.439,2005
0.595,0.439,1997
0.595,0.439,2000
0.595,0.439,2002
0.667,0.439,2007
0.667,0.439,2009
0.667,0.439,2006
0.49,0.439,2008
0.573,0.439,1998
0.532,0.439,2009
0.532,0.439,2010
0.52,0.439,2000
0.422,0.439,2002
0.574,0.439,2004
0.574,0.439,2000
0.521,0.439,2000
0.521,0.439,1998
0.521,0.439,1996
0.676,0.439,2003
0.676,0.439,2004
0.676,0.439,2005
0.676,0.439,2002
0.676,0.439,2009
0.676,0.439,2006
0.676,0.439,2008
0.564,0.439,2005
0.564,0.439,2006
0.625,0.439,2009
0.644,0.439,1996
0.644,0.439,2001
0.644,0.439,2007
0.644,0.439,2010
0.644,0.439,1993
0.644,0.439,2003
0.644,0.439,1995
0.644,0.439,1994
0.644,0.439,2002
0.599,0.439,2002
0.599,0.439,2000
0.599,0.439,1991
0.599,0.439,1992
0.599,0.439,1989
0.599,0.439,2004
0.649,0.439,1991
0.599,0.439,1996
0.649,0.439,1992
0.599,0.439,1998
0.599,0.439,1993
0.599,0.439,1995
0.649,0.439,1989
0.662,0.439,2007
0.662,0.439,2003
0.662,0.439,2005
0.629,0.439,2007
0.629,0.439,2010
0.471,0.439,1999
0.629,0.439,2002
0.581,0.439,2001
0.604,0.438,2008
0.604,0.438,2007
0.604,0.438,2005
0.557,0.438,1974
0.557,0.438,1973
0.578,0.438,1987
0.578,0.438,2002
0.578,0.438,1988
0.578,0.438,1990
0.578,0.438,1997
0.578,0.438,1995
0.511,0.438,2009
0.511,0.438,2006
0.511,0.438,2003
0.557,0.438,2004
0.588,0.438,1997
0.87,0.438,2001
0.87,0.438,2006
0.87,0.438,2004
0.87,0.438,2000
0.613,0.438,1985
0.613,0.438,2004
0.613,0.438,1994
0.613,0.438,1993
0.613,0.438,2008
0.613,0.438,1991
0.613,0.438,1987
0.613,0.438,1998
0.642,0.438,1961
0.642,0.438,1988
0.642,0.438,1957
0.642,0.438,1958
0.642,0.438,1978
0.642,0.438,1962
0.642,0.438,1960
0.642,0.438,1993
0.642,0.438,1959
0.524,0.438,2007
0.647,0.438,2006
0.597,0.438,1997
0.597,0.438,2009
0.707,0.438,1967
0.707,0.438,1997
0.707,0.438,1979
0.707,0.438,1972
0.707,0.438,1981
0.707,0.438,1983
0.707,0.438,2003
0.707,0.438,1974
0.707,0.438,1982
0.707,0.438,2000
0.574,0.438,2009
0.663,0.438,2003
0.663,0.438,2008
0.663,0.438,2002
0.663,0.438,2005
0.663,0.438,2006
0.663,0.438,2009
0.568,0.438,2006
0.571,0.438,2004
0.571,0.438,2005
0.593,0.438,2009
0.593,0.438,2008
0.59,0.438,2008
0.59,0.438,1998
0.59,0.438,2006
0.508,0.438,1996
0.59,0.438,2009
0.59,0.438,1994
0.59,0.438,2001
0.59,0.438,1996
0.534,0.438,2007
0.534,0.438,2006
0.675,0.438,2007
0.589,0.438,1999
0.589,0.438,1997
0.222,0.438,1995
0.589,0.438,1995
0.589,0.438,1993
0.589,0.438,1998
0.549,0.438,2009
0.548,0.438,1982
0.548,0.438,1983
0.548,0.438,1999
0.548,0.438,1985
0.548,0.438,1990
0.548,0.438,1988
0.548,0.438,1980
0.548,0.438,1984
0.897,0.438,2002
0.897,0.438,2004
0.897,0.438,2000
0.897,0.438,2001
0.616,0.438,1995
0.616,0.438,1986
0.616,0.438,1985
0.616,0.438,2008
0.616,0.438,1989
0.535,0.438,2009
0.592,0.438,2004
0.592,0.438,2003
0.61,0.438,1987
0.61,0.438,1989
0.61,0.438,2000
0.61,0.438,1960
0.61,0.438,1996
0.61,0.438,1959
0.61,0.438,2005
0.61,0.438,1988
0.61,0.438,1991
0.61,0.438,1993
0.61,0.438,1999
0.61,0.438,1998
0.682,0.438,1995
0.682,0.438,2008
0.682,0.438,2002
0.682,0.438,1996
0.682,0.438,2000
0.682,0.438,2003
0.682,0.438,1998
0.682,0.438,2001
0.682,0.438,1994
0.569,0.438,1974
0.569,0.438,1971
0.569,0.438,1973
0.569,0.438,1975
0.569,0.438,1970
0.669,0.438,1969
0.569,0.438,1969
0.605,0.438,2008
0.613,0.438,2009
0.494,0.438,2003
0.563,0.438,2004
0.563,0.438,2002
0.503,0.438,1989
0.503,0.438,2004
0.503,0.438,2005
0.503,0.438,1953
0.503,0.438,1988
0.625,0.438,2000
0.625,0.438,2001
0.625,0.438,1987
0.625,0.438,1988
0.625,0.438,1992
0.625,0.438,2004
0.625,0.438,1997
0.287,0.438,1997
0.625,0.438,2007
0.625,0.438,1994
0.657,0.438,2004
0.621,0.438,2006
0.621,0.438,2004
0.621,0.438,2002
0.621,0.438,2008
0.645,0.438,2000
0.645,0.438,2002
0.645,0.438,1998
0.678,0.438,2009
0.678,0.438,2007
0.678,0.438,2006
0.678,0.438,2008
0.671,0.438,1992
0.865,0.438,1987
0.671,0.438,2006
0.671,0.438,1984
0.671,0.438,2000
0.671,0.438,1985
0.509,0.438,1995
0.509,0.438,2002
0.509,0.438,1999
0.652,0.438,2001
0.652,0.438,2004
0.652,0.438,1997
0.652,0.438,1999
0.652,0.438,2003
0.652,0.438,2000
0.652,0.438,2009
0.552,0.438,2001
0.459,0.438,2004
0.673,0.438,2009
0.673,0.438,2007
0.513,0.438,2000
0.513,0.438,2001
0.513,0.438,1999
0.513,0.438,2008
0.513,0.438,2004
0.513,0.438,2006
0.656,0.438,2008
0.656,0.438,2006
0.656,0.438,2005
0.573,0.438,1989
0.573,0.438,1993
0.573,0.438,2007
0.573,0.438,2000
0.573,0.438,2004
0.573,0.438,1991
0.573,0.438,1998
0.589,0.438,2007
0.587,0.438,2006
0.587,0.438,2007
0.573,0.438,2009
0.618,0.438,1998
0.619,0.438,2009
0.619,0.438,2007
0.619,0.438,2008
0.677,0.438,1998
0.677,0.438,2002
0.677,0.438,1999
0.44,0.438,2007
0.44,0.438,2009
0.553,0.438,2007
0.664,0.438,2002
0.664,0.438,2005
0.664,0.438,2004
0.49,0.438,2000
0.7,0.438,2005
0.7,0.438,2007
0.7,0.438,2006
0.598,0.438,2002
0.598,0.438,1995
0.598,0.438,1986
0.598,0.438,1998
0.598,0.438,2005
0.474,0.438,2006
0.682,0.438,2007
0.682,0.438,2005
0.682,0.438,2004
0.559,0.438,2007
0.63,0.438,2007
0.63,0.438,2006
0.556,0.438,1992
0.556,0.438,2008
0.657,0.438,2005
0.657,0.438,1999
0.657,0.438,2001
0.657,0.438,2002
0.678,0.438,2004
0.678,0.438,2005
0.607,0.438,2002
0.607,0.438,2003
0.607,0.438,2004
0.494,0.438,2002
0.749,0.438,2010
0.749,0.438,2008
0.749,0.438,2007
0.667,0.438,1978
0.667,0.438,1979
0.667,0.438,1976
0.667,0.438,1996
0.555,0.438,2008
0.555,0.438,1998
0.555,0.438,1964
0.555,0.438,2010
0.555,0.438,1989
0.555,0.438,2004
0.555,0.438,1996
0.555,0.438,2009
0.555,0.438,1994
0.555,0.438,1992
0.676,0.438,2007
0.676,0.438,2009
0.676,0.438,2003
0.676,0.438,2006
0.664,0.438,1978
0.664,0.438,1992
0.664,0.438,1980
0.664,0.438,2003
0.664,0.438,1995
0.664,0.438,1988
0.664,0.438,1983
0.664,0.438,1990
0.664,0.438,1976
0.664,0.438,2007
0.664,0.438,1979
0.664,0.438,1986
0.664,0.438,1977
0.664,0.438,1997
0.664,0.438,2010
0.664,0.438,1974
0.649,0.438,2007
0.649,0.438,2001
0.649,0.438,2005
0.649,0.438,2002
0.649,0.438,2000
0.517,0.438,1998
0.517,0.438,2000
0.517,0.438,2005
0.644,0.438,2009
0.644,0.438,2008
0.644,0.438,2006
0.616,0.437,1959
0.695,0.437,1974
0.695,0.437,1972
0.695,0.437,1988
0.616,0.437,1962
0.616,0.437,2004
0.616,0.437,1997
0.695,0.437,1982
0.695,0.437,1961
0.616,0.437,1966
0.616,0.437,1999
0.616,0.437,1964
0.616,0.437,1963
0.695,0.437,1959
0.616,0.437,1961
0.695,0.437,1962
0.616,0.437,1982
0.616,0.437,1965
0.695,0.437,1978
0.616,0.437,1996
0.695,0.437,1992
0.695,0.437,1971
0.616,0.437,1968
0.616,0.437,1998
0.695,0.437,2004
0.695,0.437,1964
0.617,0.437,1995
0.617,0.437,1996
0.617,0.437,2000
0.548,0.437,1997
0.607,0.437,2009
0.607,0.437,2007
0.721,0.437,1999
0.721,0.437,2006
0.721,0.437,1978
0.721,0.437,1982
0.721,0.437,1969
0.721,0.437,1980
0.721,0.437,1988
0.721,0.437,1971
0.721,0.437,1977
0.721,0.437,1979
0.587,0.437,1981
0.721,0.437,2008
0.721,0.437,1973
0.721,0.437,1981
0.587,0.437,1982
0.721,0.437,1968
0.721,0.437,1974
0.721,0.437,1970
0.721,0.437,2000
0.573,0.437,2004
0.573,0.437,1994
0.573,0.437,2001
0.573,0.437,1997
0.573,0.437,1995
0.573,0.437,1992
0.573,0.437,2006
0.573,0.437,1999
0.573,0.437,2003
0.573,0.437,1998
0.506,0.437,1986
0.506,0.437,1988
0.506,0.437,2000
0.506,0.437,1957
0.598,0.437,2008
0.598,0.437,2009
0.598,0.437,2007
0.493,0.437,2010
0.493,0.437,2009
0.493,0.437,2006
0.639,0.437,2005
0.486,0.437,2005
0.486,0.437,2007
0.505,0.437,2006
0.546,0.437,2008
0.546,0.437,2005
0.546,0.437,2007
0.546,0.437,2006
0.694,0.437,2005
0.504,0.437,2009
0.504,0.437,2010
0.56,0.437,2008
0.56,0.437,2002
0.56,0.437,2006
0.56,0.437,1994
0.665,0.437,2003
0.665,0.437,2006
0.665,0.437,2002
0.524,0.437,1997
0.524,0.437,2002
0.524,0.437,1999
0.309,0.437,1997
0.719,0.437,1994
0.645,0.437,2002
0.645,0.437,2009
0.646,0.437,1988
0.646,0.437,1989
0.646,0.437,1994
0.646,0.437,1992
0.646,0.437,1996
0.488,0.437,2003
0.624,0.437,2008
0.526,0.437,1999
0.594,0.437,1993
0.594,0.437,1989
0.594,0.437,2002
0.512,0.437,2006
0.531,0.437,1980
0.58,0.437,2007
0.683,0.437,2006
0.683,0.437,2007
0.683,0.437,2004
0.683,0.437,2009
0.627,0.437,1992
0.627,0.437,2009
0.627,0.437,1995
0.627,0.437,2000
0.627,0.437,2002
0.627,0.437,1997
0.627,0.437,2006
0.627,0.437,2001
0.624,0.437,2009
0.624,0.437,2007
0.668,0.437,2001
0.668,0.437,2003
0.668,0.437,2000
0.668,0.437,1993
0.668,0.437,1990
0.668,0.437,2006
0.668,0.437,1997
0.668,0.437,1991
0.668,0.437,1989
0.668,0.437,1994
0.668,0.437,2007
0.668,0.437,1992
0.543,0.437,1986
0.543,0.437,1988
0.553,0.437,2001
0.553,0.437,1998
0.553,0.437,1993
0.553,0.437,2000
0.553,0.437,1996
0.553,0.437,1991
0.553,0.437,1997
0.553,0.437,1990
0.655,0.437,2007
0.655,0.437,2005
0.655,0.437,2008
0.655,0.437,2001
0.613,0.437,1990
0.613,0.437,1983
0.613,0.437,1998
0.613,0.437,2003
0.613,0.437,1991
0.613,0.437,1988
0.613,0.437,1984
0.613,0.437,1996
0.613,0.437,1994
0.613,0.437,2002
0.635,0.437,2008
0.635,0.437,2007
0.635,0.437,2001
0.635,0.437,2003
0.65,0.437,2003
0.65,0.437,2001
0.65,0.437,1999
0.65,0.437,2005
0.65,0.437,2004
0.65,0.437,2010
0.55,0.437,2007
0.55,0.437,2005
0.55,0.437,2006
0.538,0.437,1987
0.538,0.437,1985
0.538,0.437,1984
0.601,0.437,2009
0.601,0.437,2007
0.601,0.437,2004
0.222,0.437,2009
0.573,0.437,1989
0.573,0.437,1996
0.573,0.437,1993
0.626,0.437,2001
0.626,0.437,1989
0.626,0.437,2000
0.626,0.437,1996
0.626,0.437,1994
0.626,0.437,1992
0.626,0.437,1995
0.699,0.437,1996
0.565,0.437,1994
0.565,0.437,1998
0.565,0.437,1996
0.681,0.437,1967
0.681,0.437,2007
0.681,0.437,1972
0.681,0.437,1965
0.681,0.437,1981
0.681,0.437,1993
0.548,0.437,2004
0.548,0.437,2003
0.548,0.437,1999
0.548,0.437,2005
0.548,0.437,2001
0.636,0.437,2004
0.631,0.437,1998
0.631,0.437,1997
0.441,0.437,2008
0.441,0.437,2006
0.667,0.437,2009
0.667,0.437,2003
0.667,0.437,2005
0.667,0.437,1999
0.667,0.437,2001
0.667,0.437,2000
0.559,0.437,1971
0.559,0.437,1991
0.559,0.437,1999
0.559,0.437,1972
0.559,0.437,1997
0.559,0.437,1976
0.559,0.437,1978
0.559,0.437,2007
0.673,0.437,2007
0.673,0.437,2008
0.673,0.437,2006
0.658,0.437,2006
0.61,0.437,2008
0.448,0.437,2008
0.637,0.437,2007
0.637,0.437,2001
0.637,0.437,2002
0.59,0.437,2009
0.59,0.437,2008
0.154,0.437,2009
0.609,0.437,2006
0.609,0.437,2007
0.479,0.437,2005
0.479,0.437,2003
0.559,0.437,2004
0.42,0.437,2006
0.656,0.437,1994
0.656,0.437,1986
0.656,0.437,2001
0.656,0.437,1984
0.656,0.437,1993
0.656,0.437,1995
0.656,0.437,1989
0.656,0.437,1982
0.656,0.437,2002
0.673,0.437,2004
0.673,0.437,2001
0.673,0.437,2000
0.673,0.437,2005
0.673,0.437,2002
0.673,0.437,1999
0.673,0.437,2003
0.335,0.437,2001
0.421,0.437,2001
0.624,0.437,2003
0.624,0.437,2004
0.613,0.437,2004
0.613,0.437,2010
0.613,0.437,2005
0.613,0.437,2007
0.489,0.437,1995
0.653,0.437,2007
0.653,0.437,2004
0.693,0.437,2003
0.693,0.437,1991
0.693,0.437,1996
0.693,0.437,1995
0.693,0.437,1998
0.636,0.437,2003
0.563,0.437,2009
0.563,0.437,2007
0.563,0.437,2008
0.563,0.437,2004
0.641,0.437,2000
0.641,0.437,1990
0.641,0.437,1996
0.641,0.437,1993
0.641,0.437,1998
0.641,0.437,2006
0.641,0.437,1955
0.641,0.437,1992
0.641,0.437,2002
0.641,0.437,1994
0.641,0.437,1991
0.641,0.437,2008
0.641,0.437,1995
0.641,0.437,1987
0.561,0.437,1989
0.561,0.437,2009
0.561,0.437,2005
0.561,0.437,1988
0.669,0.437,2006
0.669,0.437,2004
0.656,0.437,2005
0.656,0.437,2007
0.575,0.437,2006
0.575,0.437,2008
0.575,0.437,1989
0.575,0.437,1993
0.583,0.437,2007
0.583,0.437,2000
0.583,0.437,2002
0.583,0.437,2005
0.583,0.437,2009
0.601,0.437,2000
0.601,0.437,1987
0.601,0.437,1998
0.601,0.437,2006
0.601,0.437,1992
0.621,0.437,2004
0.621,0.437,2008
0.621,0.437,1999
0.621,0.437,2000
0.621,0.437,2003
0.613,0.437,2009
0.646,0.437,1997
0.646,0.437,2000
0.646,0.437,2005
0.603,0.437,2007
0.603,0.437,2004
0.603,0.437,2005
0.592,0.437,1995
0.592,0.437,2007
0.592,0.437,2006
0.592,0.437,1998
0.592,0.437,2003
0.592,0.437,2001
0.592,0.437,2005
0.522,0.437,2003
0.522,0.437,2002
0.7,0.437,2004
0.633,0.437,2003
0.633,0.437,2009
0.633,0.437,1998
0.633,0.437,2007
0.633,0.437,2005
0.633,0.437,2002
0.633,0.437,1996
0.633,0.437,2000
0.633,0.437,1997
0.625,0.437,1980
0.585,0.437,2006
0.585,0.437,2002
0.585,0.437,1999
0.585,0.437,2001
0.585,0.437,2007
0.627,0.437,2007
0.627,0.437,2008
0.638,0.437,2009
0.572,0.437,2007
0.688,0.437,1991
0.688,0.437,1995
0.581,0.437,2006
0.609,0.436,1978
0.609,0.436,1990
0.609,0.436,1991
0.609,0.436,2007
0.609,0.436,1972
0.609,0.436,1984
0.609,0.436,1977
0.609,0.436,1980
0.609,0.436,2001
0.609,0.436,1973
0.609,0.436,1981
0.624,0.436,2005
0.624,0.436,2003
0.624,0.436,2004
0.624,0.436,2002
0.606,0.436,1989
0.572,0.436,2007
0.572,0.436,2005
0.572,0.436,2006
0.572,0.436,2009
0.598,0.436,1984
0.598,0.436,1997
0.598,0.436,1988
0.598,0.436,2001
0.598,0.436,1986
0.598,0.436,2009
0.598,0.436,1989
0.597,0.436,1987
0.597,0.436,1984
0.597,0.436,1990
0.597,0.436,1993
0.585,0.436,2006
0.585,0.436,2004
0.585,0.436,2002
0.584,0.436,1987
0.584,0.436,1972
0.584,0.436,1973
0.584,0.436,1974
0.768,0.436,2003
0.584,0.436,2006
0.632,0.436,2004
0.632,0.436,2002
0.632,0.436,2006
0.632,0.436,2007
0.632,0.436,2005
0.632,0.436,2003
0.593,0.436,2005
0.593,0.436,2006
0.593,0.436,2010
0.587,0.436,2003
0.587,0.436,2006
0.587,0.436,2008
0.587,0.436,2002
0.714,0.436,2005
0.714,0.436,2003
0.655,0.436,2008
0.655,0.436,2006
0.457,0.436,1980
0.656,0.436,2002
0.643,0.436,1993
0.621,0.436,2006
0.621,0.436,2003
0.621,0.436,2002
0.578,0.436,2008
0.537,0.436,2006
0.537,0.436,1975
0.537,0.436,1973
0.537,0.436,1974
0.537,0.436,2007
0.636,0.436,1996
0.636,0.436,2002
0.636,0.436,1988
0.636,0.436,1998
0.636,0.436,1984
0.636,0.436,1982
0.636,0.436,1981
0.636,0.436,1983
0.511,0.436,1984
0.63,0.436,2002
0.63,0.436,2003
0.63,0.436,2010
0.63,0.436,1994
0.63,0.436,1993
0.63,0.436,1997
0.503,0.436,2006
0.503,0.436,2008
0.576,0.436,2009
0.516,0.436,2008
0.516,0.436,2003
0.516,0.436,2000
0.516,0.436,2001
0.516,0.436,2009
0.652,0.436,2006
0.652,0.436,2008
0.61,0.436,1999
0.585,0.436,2010
0.715,0.436,2007
0.535,0.436,2008
0.56,0.436,1994
0.56,0.436,2006
0.56,0.436,2005
0.572,0.436,2004
0.634,0.436,1984
0.634,0.436,1985
0.634,0.436,1987
0.634,0.436,1983
0.634,0.436,1999
0.634,0.436,2006
0.634,0.436,1988
0.634,0.436,1986
0.634,0.436,2001
0.634,0.436,1989
0.684,0.436,2003
0.684,0.436,2004
0.684,0.436,2005
0.653,0.436,2005
0.669,0.436,1999
0.669,0.436,1998
0.669,0.436,1995
0.669,0.436,2004
0.631,0.436,1999
0.631,0.436,1997
0.631,0.436,1988
0.236,0.436,1987
0.631,0.436,1994
0.631,0.436,1992
0.631,0.436,1998
0.631,0.436,1986
0.545,0.436,2005
0.52,0.436,2010
0.538,0.436,1999
0.538,0.436,1993
0.538,0.436,1997
0.538,0.436,1995
0.538,0.436,1998
0.538,0.436,2005
0.538,0.436,1996
0.577,0.436,1999
0.577,0.436,1996
0.577,0.436,2001
0.577,0.436,2000
0.577,0.436,2008
0.619,0.436,2006
0.619,0.436,2001
0.619,0.436,1998
0.619,0.436,2003
0.619,0.436,2004
0.619,0.436,2002
0.617,0.436,2002
0.566,0.436,2006
0.646,0.436,2006
0.586,0.436,2005
0.586,0.436,2006
0.608,0.436,1997
0.608,0.436,2001
0.608,0.436,1996
0.51,0.436,2006
0.601,0.436,2002
0.601,0.436,2008
0.521,0.436,1996
0.521,0.436,1955
0.712,0.436,1996
0.651,0.436,1992
0.651,0.436,1988
0.651,0.436,1968
0.651,0.436,1985
0.651,0.436,1967
0.651,0.436,1998
0.651,0.436,2000
0.651,0.436,1970
0.651,0.436,1990
0.651,0.436,2001
0.651,0.436,1999
0.651,0.436,1997
0.651,0.436,2003
0.651,0.436,1993
0.651,0.436,2002
0.651,0.436,1966
0.651,0.436,2005
0.651,0.436,1982
0.651,0.436,1996
0.651,0.436,1995
0.556,0.436,2010
0.556,0.436,2007
0.556,0.436,2004
0.663,0.436,2010
0.663,0.436,2008
0.594,0.436,2007
0.594,0.436,2005
0.594,0.436,2003
0.594,0.436,2008
0.594,0.436,2001
0.594,0.436,2002
0.64,0.436,2007
0.608,0.436,2003
0.608,0.436,2007
0.608,0.436,2009
0.608,0.436,1998
0.608,0.436,1993
0.608,0.436,1999
0.608,0.436,1976
0.608,0.436,1987
0.608,0.436,1977
0.608,0.436,2000
0.608,0.436,2002
0.47,0.436,2007
0.482,0.436,2000
0.482,0.436,2002
0.482,0.436,2005
0.584,0.436,2008
0.614,0.436,1970
0.614,0.436,1962
0.614,0.436,1968
0.541,0.436,2010
0.651,0.436,1983
0.651,0.436,1986
0.651,0.436,2008
0.671,0.436,2007
0.671,0.436,2005
0.671,0.436,2006
0.546,0.436,2003
0.546,0.436,2009
0.546,0.436,2005
0.546,0.436,2000
0.546,0.436,2006
0.546,0.436,1998
0.653,0.436,2001
0.601,0.436,1995
0.601,0.436,1999
0.601,0.436,2006
0.601,0.436,2004
0.601,0.436,1998
0.601,0.436,1997
0.601,0.436,2005
0.601,0.436,2000
0.23,0.436,1998
0.601,0.436,2001
0.614,0.436,2007
0.614,0.436,2010
0.621,0.436,2010
0.621,0.436,2005
0.621,0.436,2001
0.621,0.436,2004
0.617,0.436,1995
0.617,0.436,1992
0.617,0.436,1990
0.617,0.436,2005
0.566,0.436,2001
0.566,0.436,2000
0.566,0.436,2005
0.566,0.436,2002
0.566,0.436,2003
0.557,0.436,1988
0.557,0.436,1996
0.557,0.436,1990
0.557,0.436,2009
0.557,0.436,2003
0.557,0.436,1993
0.557,0.436,2000
0.557,0.436,2004
0.616,0.436,2005
0.616,0.436,1980
0.616,0.436,1981
0.616,0.436,1979
0.616,0.436,1982
0.616,0.436,1978
0.616,0.436,1977
0.616,0.436,1994
0.64,0.436,1987
0.64,0.436,1996
0.64,0.436,1998
0.64,0.436,1988
0.64,0.436,2002
0.616,0.436,1983
0.574,0.436,1999
0.647,0.436,1992
0.647,0.436,1994
0.647,0.436,1999
0.647,0.436,2001
0.647,0.436,1995
0.647,0.436,2002
0.647,0.436,1996
0.647,0.436,1990
0.647,0.436,2004
0.647,0.436,1991
0.647,0.436,2000
0.647,0.436,1997
0.647,0.436,1998
0.643,0.436,2002
0.643,0.436,2008
0.643,0.436,1997
0.643,0.436,1994
0.643,0.436,2005
0.643,0.436,2000
0.643,0.436,1996
0.595,0.436,2006
0.595,0.436,2004
0.595,0.436,2008
0.595,0.436,2009
0.615,0.436,2008
0.621,0.436,2009
0.621,0.436,2008
0.623,0.436,2007
0.684,0.436,2009
0.684,0.436,2007
0.613,0.436,2007
0.619,0.436,1999
0.619,0.436,1996
0.619,0.436,1977
0.619,0.436,1994
0.619,0.436,1989
0.619,0.436,1995
0.619,0.436,1987
0.619,0.436,1997
0.619,0.436,1979
0.619,0.436,2005
0.691,0.436,2005
0.691,0.436,1983
0.691,0.436,1993
0.691,0.436,1986
0.691,0.436,1991
0.691,0.436,2006
0.691,0.436,2009
0.691,0.436,1992
0.691,0.436,1984
0.691,0.436,2002
0.691,0.436,1988
0.16,0.436,2007
0.691,0.436,1982
0.691,0.436,1985
0.691,0.436,2007
0.691,0.436,1990
0.691,0.436,1987
0.691,0.436,2001
0.691,0.436,1981
0.419,0.436,1986
0.564,0.436,1984
0.623,0.436,2006
0.586,0.436,2000
0.586,0.436,1986
0.586,0.436,1983
0.586,0.436,2002
0.586,0.436,1993
0.586,0.436,2009
0.586,0.436,1990
0.586,0.436,2003
0.586,0.436,1984
0.586,0.436,1989
0.694,0.436,2009
0.475,0.436,2007
0.475,0.436,2004
0.475,0.436,2010
0.508,0.436,1988
0.508,0.436,1979
0.508,0.436,1957
0.508,0.436,1989
0.508,0.436,2002
0.508,0.436,1991
0.76,0.436,2008
0.76,0.436,2009
0.607,0.435,2003
0.607,0.435,2004
0.676,0.435,1976
0.676,0.435,1981
0.676,0.435,1983
0.676,0.435,1996
0.676,0.435,1974
0.676,0.435,1992
0.676,0.435,1994
0.676,0.435,2007
0.676,0.435,1989
0.676,0.435,1971
0.676,0.435,1997
0.676,0.435,2006
0.58,0.435,1993
0.58,0.435,2002
0.58,0.435,1995
0.58,0.435,2007
0.58,0.435,1999
0.58,0.435,2005
0.58,0.435,1991
0.17,0.435,1997
0.58,0.435,1990
0.609,0.435,1986
0.609,0.435,1992
0.609,0.435,1994
0.609,0.435,2000
0.649,0.435,1998
0.649,0.435,2001
0.588,0.435,1998
0.649,0.435,1999
0.649,0.435,2000
0.55,0.435,2003
0.55,0.435,2004
0.598,0.435,2006
0.55,0.435,2006
0.563,0.435,1997
0.593,0.435,2001
0.593,0.435,2000
0.593,0.435,1992
0.593,0.435,1993
0.593,0.435,1994
0.57,0.435,2009
0.658,0.435,1995
0.658,0.435,2007
0.669,0.435,1998
0.669,0.435,1987
0.669,0.435,2005
0.669,0.435,1989
0.669,0.435,1985
0.669,0.435,1991
0.669,0.435,1993
0.669,0.435,2007
0.669,0.435,2006
0.669,0.435,1990
0.65,0.435,2007
0.585,0.435,2008
0.667,0.435,1970
0.581,0.435,1967
0.581,0.435,1970
0.581,0.435,1978
0.636,0.435,1975
0.636,0.435,1990
0.636,0.435,1976
0.636,0.435,1977
0.636,0.435,1999
0.636,0.435,1974
0.636,0.435,1994
0.636,0.435,2009
0.636,0.435,1978
0.636,0.435,1995
0.636,0.435,1981
0.636,0.435,1997
0.636,0.435,2001
0.636,0.435,1986
0.636,0.435,1988
0.636,0.435,1983
0.636,0.435,1984
0.636,0.435,2002
0.636,0.435,1979
0.668,0.435,2001
0.668,0.435,2005
0.683,0.435,2006
0.633,0.435,2002
0.633,0.435,2007
0.627,0.435,2009
0.627,0.435,2006
0.627,0.435,2010
0.472,0.435,2006
0.476,0.435,1996
0.431,0.435,1996
0.613,0.435,2007
0.613,0.435,2005
0.613,0.435,2002
0.613,0.435,2003
0.721,0.435,1995
0.721,0.435,1982
0.721,0.435,1987
0.721,0.435,1972
0.721,0.435,2006
0.721,0.435,1999
0.624,0.435,2005
0.624,0.435,2007
0.624,0.435,2004
0.624,0.435,1999
0.475,0.435,2005
0.475,0.435,2004
0.638,0.435,2009
0.579,0.435,2006
0.579,0.435,2005
0.579,0.435,2009
0.595,0.435,2010
0.595,0.435,2009
0.578,0.435,2006
0.598,0.435,2009
0.577,0.435,2004
0.577,0.435,2001
0.577,0.435,1997
0.577,0.435,2000
0.577,0.435,1992
0.577,0.435,1984
0.577,0.435,2003
0.577,0.435,1998
0.577,0.435,1990
0.577,0.435,1999
0.508,0.435,1998
0.452,0.435,2005
0.698,0.435,2007
0.698,0.435,2004
0.698,0.435,2008
0.698,0.435,2009
0.622,0.435,1997
0.622,0.435,1994
0.622,0.435,1995
0.662,0.435,2004
0.675,0.435,1998
0.675,0.435,1963
0.675,0.435,1987
0.675,0.435,1996
0.675,0.435,1980
0.675,0.435,1982
0.675,0.435,1989
0.675,0.435,1997
0.675,0.435,2005
0.675,0.435,2004
0.526,0.435,2006
0.526,0.435,2004
0.667,0.435,2003
0.525,0.435,2003
0.525,0.435,2008
0.525,0.435,1999
0.659,0.435,2005
0.585,0.435,2001
0.585,0.435,2002
0.536,0.435,1980
0.536,0.435,1996
0.536,0.435,1988
0.649,0.435,2010
0.562,0.435,2006
0.562,0.435,2009
0.664,0.435,2005
0.664,0.435,2006
0.618,0.435,1991
0.618,0.435,2007
0.618,0.435,2001
0.618,0.435,1997
0.618,0.435,1993
0.618,0.435,1994
0.618,0.435,2005
0.618,0.435,2004
0.618,0.435,1996
0.618,0.435,1995
0.546,0.435,2000
0.546,0.435,1976
0.554,0.435,2004
0.554,0.435,1997
0.554,0.435,2003
0.454,0.435,1997
0.454,0.435,2001
0.696,0.435,2003
0.696,0.435,2009
0.696,0.435,2008
0.696,0.435,2000
0.696,0.435,2001
0.696,0.435,2004
0.696,0.435,2002
0.696,0.435,2007
0.651,0.435,1992
0.651,0.435,1996
0.651,0.435,1995
0.651,0.435,2000
0.651,0.435,1990
0.651,0.435,1991
0.563,0.435,1988
0.57,0.435,2006
0.072,0.435,2008
0.072,0.435,2005
0.072,0.435,2006
